"Date","GSPC.Adjusted","DJI.Adjusted","NYA.Adjusted","W5000.Adjusted","RUT.Adjusted"
2017-01-26,2296.67993164062,20100.91015625,11313.1201171875,24052.5390625,1375.59997558594
2017-01-27,2294.68994140625,20093.779296875,11283.1904296875,24009.08984375,1370.69995117188
2017-01-30,2280.89990234375,19971.130859375,11205.240234375,23858.8203125,1352.32995605469
2017-01-31,2278.8701171875,19864.08984375,11222.9599609375,23847.2109375,1361.81994628906
2017-02-01,2279.55004882812,19890.939453125,11207.240234375,23849.4296875,1361.22998046875
2017-02-02,2280.85009765625,19884.91015625,11215.3896484375,23851.080078125,1357.43005371094
2017-02-03,2297.419921875,20071.4609375,11310.740234375,24052.7890625,1377.83996582031
2017-02-06,2292.56005859375,20052.419921875,11264.1103515625,23989.490234375,1366.66003417969
2017-02-07,2293.080078125,20090.2890625,11243.3798828125,23972.470703125,1361.06005859375
2017-02-08,2294.669921875,20054.33984375,11251.7998046875,23994.0390625,1358.73999023438
2017-02-09,2307.8701171875,20172.400390625,11327.6796875,24156.2109375,1378.53002929688
2017-02-10,2316.10009765625,20269.369140625,11377.7197265625,24248.91015625,1388.83996582031
2017-02-13,2328.25,20412.16015625,11433.9296875,24362.330078125,1392.38000488281
2017-02-14,2337.580078125,20504.41015625,11468.8701171875,24458.9296875,1396.65002441406
2017-02-15,2349.25,20611.859375,11514.400390625,24565.529296875,1404.2099609375
2017-02-16,2347.21997070312,20619.76953125,11504.1904296875,24535.4296875,1399.13000488281
2017-02-17,2351.15991210938,20624.05078125,11510.91015625,24571.560546875,1399.85998535156
2017-02-21,2365.3798828125,20743,11578.25,24720.2890625,1410.33996582031
2017-02-22,2362.82006835938,20775.599609375,11550.1796875,24681.310546875,1403.85998535156
2017-02-23,2363.81005859375,20810.3203125,11556.150390625,24659.169921875,1394.61999511719
2017-02-24,2367.34008789062,20821.759765625,11541.2900390625,24689.9296875,1394.52001953125
2017-02-27,2369.75,20837.439453125,11558.349609375,24734.830078125,1407.96997070312
2017-02-28,2363.63989257812,20812.240234375,11512.3896484375,24609.7890625,1386.68005371094
2017-03-01,2395.9599609375,21115.55078125,11661.2197265625,24960.779296875,1413.64001464844
2017-03-02,2381.919921875,21002.970703125,11575.91015625,24790.130859375,1395.67004394531
2017-03-03,2383.1201171875,21005.7109375,11598.3701171875,24819.009765625,1394.13000488281
2017-03-06,2375.31005859375,20954.33984375,11547.7900390625,24727.5703125,1384.25
2017-03-07,2368.38989257812,20924.759765625,11506.3203125,24638,1374.88000488281
2017-03-08,2362.97998046875,20855.73046875,11448.2099609375,24563.51953125,1366.0400390625
2017-03-09,2364.8701171875,20858.189453125,11457.6396484375,24559.470703125,1360.11999511719
2017-03-10,2372.60009765625,20902.98046875,11500.759765625,24642.279296875,1365.26000976562
2017-03-13,2373.46997070312,20881.48046875,11519.4404296875,24650.1796875,1370.28002929688
2017-03-14,2365.44995117188,20837.369140625,11459.2900390625,24564.779296875,1362.38000488281
2017-03-15,2385.26000976562,20950.099609375,11590.3095703125,24790.880859375,1382.82995605469
2017-03-16,2381.3798828125,20934.55078125,11600.240234375,24778.390625,1386.03002929688
2017-03-17,2378.25,20914.619140625,11589.009765625,24761.640625,1391.52001953125
2017-03-20,2373.46997070312,20905.859375,11556.9296875,24583.880859375,1384.09997558594
2017-03-21,2344.02001953125,20668.009765625,11420.4296875,24429.970703125,1346.55004882812
2017-03-22,2348.44995117188,20661.30078125,11426.6904296875,24382.44921875,1345.59997558594
2017-03-23,2345.9599609375,20656.580078125,11430.8896484375,24383.08984375,1353.43005371094
2017-03-24,2343.97998046875,20596.720703125,11418.8896484375,24377.2890625,1354.64001464844
2017-03-27,2341.59008789062,20550.98046875,11414.330078125,24353.19921875,1357.31994628906
2017-03-28,2358.57006835938,20701.5,11493.83984375,24531.029296875,1367.26000976562
2017-03-29,2361.1298828125,20659.3203125,11496.669921875,24567.990234375,1371.64001464844
2017-03-30,2368.06005859375,20728.490234375,11519.83984375,24657.189453125,1382.34997558594
2017-03-31,2362.71997070312,20663.220703125,11492.849609375,24624.720703125,1385.92004394531
2017-04-03,2358.84008789062,20650.2109375,11463.91015625,24562.490234375,1369.67004394531
2017-04-04,2360.15991210938,20689.240234375,11470.5400390625,24577.890625,1368.18005371094
2017-04-05,2352.94995117188,20648.150390625,11423.3603515625,24476.060546875,1352.14001464844
2017-04-06,2357.48999023438,20662.94921875,11457.2900390625,24549.490234375,1364.43005371094
2017-04-07,2355.5400390625,20656.099609375,11445.580078125,24535.23046875,1364.56005859375
2017-04-10,2357.15991210938,20658.01953125,11464.33984375,24560.58984375,1367.08996582031
2017-04-11,2353.78002929688,20651.30078125,11473.6201171875,24559.689453125,1376.94995117188
2017-04-12,2344.92993164062,20591.859375,11423.169921875,24425.490234375,1359.19995117188
2017-04-13,2328.94995117188,20453.25,11324.5302734375,24262.58984375,1345.23999023438
2017-04-17,2349.01000976562,20636.919921875,11427.080078125,24472.400390625,1361.18005371094
2017-04-18,2342.18994140625,20523.279296875,11378.580078125,24421.720703125,1361.89001464844
2017-04-19,2338.169921875,20404.490234375,11342.419921875,24397.240234375,1367.13000488281
2017-04-20,2355.84008789062,20578.7109375,11426.91015625,24590.2890625,1384.15002441406
2017-04-21,2348.68994140625,20547.759765625,11389.1298828125,24519.94921875,1379.84997558594
2017-04-24,2374.14990234375,20763.890625,11531.7900390625,24782.330078125,1397.93994140625
2017-04-25,2388.61010742188,20996.119140625,11603.2802734375,24943.400390625,1411.07995605469
2017-04-26,2387.44995117188,20975.08984375,11592.91015625,24949.2109375,1419.43005371094
2017-04-27,2388.77001953125,20981.330078125,11578.51953125,24955.80078125,1417.13000488281
2017-04-28,2384.19995117188,20940.509765625,11536.080078125,24878.48046875,1400.43005371094
2017-05-01,2388.330078125,20913.4609375,11536.490234375,24929.759765625,1407.35998535156
2017-05-02,2391.169921875,20949.890625,11551.2998046875,24953.970703125,1399.35998535156
2017-05-03,2388.1298828125,20957.900390625,11529.66015625,24864.259765625,1390.92004394531
2017-05-04,2389.52001953125,20951.470703125,11534.7099609375,24853.779296875,1388.84997558594
2017-05-05,2399.2900390625,21006.939453125,11615.6103515625,24975.869140625,1397
2017-05-08,2399.3798828125,21012.279296875,11595.259765625,24954.7890625,1391.64001464844
2017-05-09,2396.919921875,20975.779296875,11567.51953125,24932.900390625,1391.85998535156
2017-05-10,2399.6298828125,20943.109375,11598.990234375,24977.560546875,1399.58996582031
2017-05-11,2394.43994140625,20919.419921875,11563.599609375,24905.720703125,1390.19995117188
2017-05-12,2390.89990234375,20896.609375,11547.0498046875,24855.890625,1382.77001953125
2017-05-15,2402.32006835938,20981.939453125,11614.23046875,24981.51953125,1393.92004394531
2017-05-16,2400.669921875,20979.75,11606.490234375,24965.490234375,1394.68005371094
2017-05-17,2357.03002929688,20606.9296875,11423.5302734375,24498.220703125,1355.89001464844
2017-05-18,2365.71997070312,20663.01953125,11434.0595703125,24589.189453125,1361.07995605469
2017-05-19,2381.72998046875,20804.83984375,11542.6904296875,24762.349609375,1367.32995605469
2017-05-22,2394.02001953125,20894.830078125,11585.2099609375,24919.19921875,1377.14001464844
2017-05-23,2398.419921875,20937.91015625,11604.6201171875,24948.109375,1380.97998046875
2017-05-24,2404.38989257812,21012.419921875,11621.23046875,25009.919921875,1382.51000976562
2017-05-25,2415.07006835938,21082.94921875,11639.2998046875,25105.220703125,1383.39001464844
2017-05-26,2415.82006835938,21080.279296875,11631.8701171875,25107.109375,1382.23999023438
2017-05-30,2412.90991210938,21029.470703125,11601.3095703125,25053.41015625,1371.18994140625
2017-05-31,2411.80004882812,21008.650390625,11598.0302734375,25041.33984375,1370.2099609375
2017-06-01,2430.06005859375,21144.1796875,11699.7900390625,25276.19921875,1396.06005859375
2017-06-02,2439.07006835938,21206.2890625,11718.7001953125,25345.26953125,1405.39001464844
2017-06-05,2436.10009765625,21184.0390625,11693.6796875,25322.05078125,1396.44995117188
2017-06-06,2429.330078125,21136.23046875,11671.4599609375,25250.4296875,1394.90002441406
2017-06-07,2433.13989257812,21173.689453125,11667.73046875,25273.16015625,1396.67004394531
2017-06-08,2433.7900390625,21182.529296875,11678.9501953125,25312.69921875,1415.60998535156
2017-06-09,2431.77001953125,21271.970703125,11744.73046875,25295.44921875,1421.7099609375
2017-06-12,2429.38989257812,21235.669921875,11746.4599609375,25270.990234375,1419.2099609375
2017-06-13,2440.35009765625,21328.470703125,11796.7900390625,25401.150390625,1425.98999023438
2017-06-14,2437.919921875,21374.560546875,11779.8095703125,25354.740234375,1417.56994628906
2017-06-15,2432.4599609375,21359.900390625,11740.51953125,25281.51953125,1410.07995605469
2017-06-16,2433.14990234375,21384.279296875,11772.01953125,25266.609375,1406.72998046875
2017-06-19,2453.4599609375,21528.990234375,11833.33984375,25436.5,1418.07995605469
2017-06-20,2437.03002929688,21467.140625,11738.9501953125,25294.880859375,1402.96997070312
2017-06-21,2435.61010742188,21410.029296875,11696.2802734375,25271.3203125,1399.25
2017-06-22,2434.5,21397.2890625,11712.51953125,25280.48046875,1404.5400390625
2017-06-23,2438.30004882812,21394.759765625,11733.2001953125,25349.119140625,1414.78002929688
2017-06-26,2439.07006835938,21409.55078125,11758.8603515625,25367.619140625,1416.64001464844
2017-06-27,2419.3798828125,21310.66015625,11716.919921875,25165.849609375,1403.52001953125
2017-06-28,2440.68994140625,21454.609375,11812.7998046875,25398.390625,1425.27001953125
2017-06-29,2419.69995117188,21287.029296875,11739.98046875,25193.900390625,1416.19995117188
2017-06-30,2423.40991210938,21349.630859375,11761.7001953125,25230.41015625,1415.35998535156
2017-07-03,2429.01000976562,21479.26953125,11835.7197265625,25285.080078125,1426.68005371094
2017-07-05,2432.5400390625,21478.169921875,11809.490234375,25305.330078125,1420.15002441406
2017-07-06,2409.75,21320.0390625,11702.4296875,25059.75,1400.81005859375
2017-07-07,2425.17993164062,21414.33984375,11752.98046875,25219.16015625,1415.83996582031
2017-07-10,2427.42993164062,21408.51953125,11751.7900390625,25227.30078125,1408.46997070312
2017-07-11,2425.53002929688,21409.0703125,11744.76953125,25229.44921875,1413.05004882812
2017-07-12,2443.25,21532.140625,11825.900390625,25411.009765625,1424.31994628906
2017-07-13,2447.830078125,21553.08984375,11844.6201171875,25456.98046875,1425.66003417969
2017-07-14,2459.27001953125,21637.740234375,11897.3095703125,25569.9296875,1428.81994628906
2017-07-17,2459.13989257812,21629.720703125,11890.509765625,25577.5,1431.59997558594
2017-07-18,2460.61010742188,21574.73046875,11877.419921875,25587.720703125,1427.60998535156
2017-07-19,2473.830078125,21640.75,11941.33984375,25728.6796875,1441.77001953125
2017-07-20,2473.44995117188,21611.779296875,11944.490234375,25728.630859375,1442.34997558594
2017-07-21,2472.5400390625,21580.0703125,11924.599609375,25711.94921875,1435.83996582031
2017-07-24,2469.90991210938,21513.169921875,11904.7099609375,25766.19921875,1438.05004882812
2017-07-25,2477.1298828125,21613.4296875,11965.7197265625,25806.189453125,1450.39001464844
2017-07-26,2477.830078125,21711.009765625,11964.91015625,25705.859375,1442.28002929688
2017-07-27,2475.419921875,21796.55078125,11963.23046875,25748.80078125,1433.61999511719
2017-07-28,2472.10009765625,21830.310546875,11954.6904296875,25711.990234375,1429.26000976562
2017-07-31,2470.30004882812,21891.119140625,11967.669921875,25685.189453125,1425.14001464844
2017-08-01,2476.35009765625,21963.919921875,12000.01953125,25755.580078125,1428.32995605469
2017-08-02,2477.57006835938,22016.240234375,11979.3701171875,25731.9296875,1412.90002441406
2017-08-03,2472.15991210938,22026.099609375,11956.51953125,25652.830078125,1405.22998046875
2017-08-04,2476.830078125,22092.810546875,11984.8896484375,25710.109375,1412.31994628906
2017-08-07,2480.90991210938,22118.419921875,11987.76953125,25745.390625,1414.17004394531
2017-08-08,2474.919921875,22085.33984375,11949.9697265625,25670.0390625,1410.15002441406
2017-08-09,2474.02001953125,22048.69921875,11929.4599609375,25634.2890625,1396.94995117188
2017-08-10,2438.2099609375,21844.009765625,11771.599609375,25251.880859375,1372.5400390625
2017-08-11,2441.32006835938,21858.3203125,11763.2197265625,25291.140625,1374.22998046875
2017-08-14,2465.84008789062,21993.7109375,11856.0595703125,25547.51953125,1394.31005859375
2017-08-15,2464.61010742188,21998.990234375,11843.48046875,25510.7109375,1383.23999023438
2017-08-16,2468.11010742188,22024.869140625,11868.8603515625,25546.69921875,1383.53002929688
2017-08-17,2430.01000976562,21750.73046875,11712.7197265625,25154.26953125,1358.93994140625
2017-08-18,2425.55004882812,21674.509765625,11699.830078125,25107.810546875,1357.7900390625
2017-08-21,2428.3701171875,21703.75,11719.26953125,25137.400390625,1356.90002441406
2017-08-22,2452.51000976562,21899.890625,11805.2900390625,25386.439453125,1371.5400390625
2017-08-23,2444.0400390625,21812.08984375,11785.919921875,25319.630859375,1369.73999023438
2017-08-24,2438.96997070312,21783.400390625,11773.7998046875,25283.880859375,1373.88000488281
2017-08-25,2443.05004882812,21813.669921875,11812.0302734375,25334.830078125,1377.44995117188
2017-08-28,2444.23999023438,21808.400390625,11800.2197265625,25346.060546875,1382.22998046875
2017-08-29,2446.30004882812,21865.369140625,11791.8798828125,25352.05078125,1383.68005371094
2017-08-30,2457.59008789062,21892.4296875,11805.0703125,25496.810546875,1391.31994628906
2017-08-31,2471.64990234375,21948.099609375,11875.6904296875,25657.9609375,1405.28002929688
2017-09-01,2476.55004882812,21987.560546875,11918.080078125,25717.2890625,1413.56994628906
2017-09-05,2457.85009765625,21753.310546875,11827.150390625,25524.66015625,1399.66003417969
2017-09-06,2465.5400390625,21807.640625,11872.919921875,25595.69921875,1402.19995117188
2017-09-07,2465.10009765625,21784.779296875,11879.6103515625,25576.25,1398.67004394531
2017-09-08,2461.42993164062,21797.7890625,11887.98046875,25536.41015625,1399.43005371094
2017-09-11,2488.11010742188,22057.369140625,12010.26953125,25810.109375,1414.82995605469
2017-09-12,2496.47998046875,22118.859375,12057.1201171875,25910.16015625,1423.4599609375
2017-09-13,2498.3701171875,22158.1796875,12055.1796875,25920.80078125,1426.89001464844
2017-09-14,2495.6201171875,22203.48046875,12062.6201171875,25896.91015625,1425.02001953125
2017-09-15,2500.22998046875,22268.33984375,12080.1396484375,25939.4609375,1431.7099609375
2017-09-18,2503.8701171875,22331.349609375,12111.4501953125,25962.279296875,1441.07995605469
2017-09-19,2506.64990234375,22370.80078125,12131.73046875,26023.23046875,1440.40002441406
2017-09-20,2508.23999023438,22412.58984375,12147.5,26050.029296875,1445.42004394531
2017-09-21,2500.60009765625,22359.23046875,12133.6298828125,25982.109375,1444.18005371094
2017-09-22,2502.21997070312,22349.58984375,12151.7998046875,26001.279296875,1450.78002929688
2017-09-25,2496.65991210938,22296.08984375,12141.5595703125,25956.869140625,1451.9599609375
2017-09-26,2496.84008789062,22284.3203125,12127.919921875,25967.05078125,1456.85998535156
2017-09-27,2507.0400390625,22340.7109375,12157.650390625,26114.740234375,1484.81005859375
2017-09-28,2510.06005859375,22381.19921875,12179.3095703125,26143.869140625,1488.7900390625
2017-09-29,2519.36010742188,22405.08984375,12209.16015625,26233.33984375,1490.85998535156
2017-10-02,2529.1201171875,22557.599609375,12264.66015625,26356.259765625,1509.46997070312
2017-10-03,2534.580078125,22641.669921875,12302.8798828125,26425.2109375,1511.96997070312
2017-10-04,2537.73999023438,22661.640625,12304.669921875,26429.83984375,1507.76000976562
2017-10-05,2552.07006835938,22775.390625,12338.9296875,26587.2890625,1512.08996582031
2017-10-06,2549.330078125,22773.669921875,12317.6904296875,26548.890625,1510.21997070312
2017-10-09,2544.72998046875,22761.0703125,12293.9501953125,26496.8203125,1503.56005859375
2017-10-10,2550.63989257812,22830.6796875,12346.58984375,26561.349609375,1508.01000976562
2017-10-11,2555.23999023438,22872.890625,12362.0595703125,26602.119140625,1506.92004394531
2017-10-12,2550.92993164062,22841.009765625,12338.740234375,26559.349609375,1505.16003417969
2017-10-13,2553.169921875,22871.720703125,12352,26577.9296875,1502.66003417969
2017-10-16,2557.63989257812,22956.9609375,12359.51953125,26610.2109375,1502.68005371094
2017-10-17,2559.36010742188,22997.439453125,12349.9697265625,26611.220703125,1497.5
2017-10-18,2561.26000976562,23157.599609375,12371.01953125,26635.380859375,1505.14001464844
2017-10-19,2562.10009765625,23163.0390625,12380.3203125,26639.890625,1502.0400390625
2017-10-20,2575.2099609375,23328.630859375,12430.51953125,26769.73046875,1509.25
2017-10-23,2564.97998046875,23273.9609375,12384.419921875,26667.189453125,1497.48999023438
2017-10-24,2569.1298828125,23441.759765625,12404.990234375,26691.8203125,1500.42004394531
2017-10-25,2557.14990234375,23329.4609375,12336.580078125,26553.880859375,1493.47998046875
2017-10-26,2560.39990234375,23400.859375,12352.4296875,26598.630859375,1497.4599609375
2017-10-27,2581.07006835938,23434.189453125,12366.4296875,26817.33984375,1508.31994628906
2017-10-30,2572.830078125,23348.740234375,12319.4697265625,26702.970703125,1490.90002441406
2017-10-31,2575.26000976562,23377.240234375,12341.009765625,26760.189453125,1502.53002929688
2017-11-01,2579.36010742188,23435.009765625,12362.8798828125,26797.259765625,1492.78002929688
2017-11-02,2579.85009765625,23516.259765625,12372.9599609375,26776.51953125,1496.55004882812
2017-11-03,2587.84008789062,23539.189453125,12373.0595703125,26875,1494.91003417969
2017-11-06,2591.1298828125,23548.419921875,12400.9296875,26900.44921875,1497.9599609375
2017-11-07,2590.63989257812,23557.23046875,12371.25,26855.16015625,1479.08996582031
2017-11-08,2594.3798828125,23563.359375,12384.7197265625,26892.529296875,1481.72998046875
2017-11-09,2584.6201171875,23461.939453125,12339.66015625,26781.029296875,1475.02001953125
2017-11-10,2582.30004882812,23422.2109375,12322.599609375,26774.359375,1475.27001953125
2017-11-13,2584.84008789062,23439.69921875,12316.8203125,26789.880859375,1475.06994628906
2017-11-14,2578.8701171875,23409.470703125,12280.1103515625,26719.189453125,1471.26000976562
2017-11-15,2564.6201171875,23271.279296875,12220.33984375,26582.4609375,1464.08996582031
2017-11-16,2585.63989257812,23458.359375,12303.2802734375,26850.880859375,1486.88000488281
2017-11-17,2578.85009765625,23358.240234375,12302.8896484375,26790.380859375,1492.81994628906
2017-11-20,2582.13989257812,23430.330078125,12320.76953125,26862.419921875,1503.40002441406
2017-11-21,2599.03002929688,23590.830078125,12385.8896484375,27019.990234375,1518.89001464844
2017-11-22,2597.080078125,23526.1796875,12390.8203125,27008.30078125,1516.76000976562
2017-11-24,2602.419921875,23557.990234375,12421.9296875,27058.830078125,1519.16003417969
2017-11-27,2601.419921875,23580.779296875,12390.7802734375,27032.689453125,1513.31005859375
2017-11-28,2627.0400390625,23836.7109375,12520.23046875,27296.220703125,1536.43005371094
2017-11-29,2626.07006835938,23940.6796875,12561.3203125,27290.130859375,1542.30004882812
2017-11-30,2647.580078125,24272.349609375,12627.7998046875,27493.380859375,1544.14001464844
2017-12-01,2642.21997070312,24231.58984375,12614.5595703125,27448.009765625,1537.02001953125
2017-12-04,2639.43994140625,24290.05078125,12634.8896484375,27407.099609375,1532.41003417969
2017-12-05,2629.57006835938,24180.640625,12567.16015625,27292.55078125,1516.76000976562
2017-12-06,2629.27001953125,24140.91015625,12532.4296875,27267.419921875,1508.88000488281
2017-12-07,2636.97998046875,24211.48046875,12568.98046875,27381.2890625,1520.46997070312
2017-12-08,2651.5,24329.16015625,12643.0595703125,27516.669921875,1521.71997070312
2017-12-11,2659.98999023438,24386.029296875,12668.2197265625,27594.2890625,1519.83996582031
2017-12-12,2664.11010742188,24504.80078125,12697.7802734375,27619.83984375,1516.11999511719
2017-12-13,2662.85009765625,24585.4296875,12699.48046875,27626.810546875,1524.44995117188
2017-12-14,2652.01000976562,24508.66015625,12629.0703125,27503.08984375,1506.94995117188
2017-12-15,2675.81005859375,24651.740234375,12699.6796875,27734.3203125,1530.42004394531
2017-12-18,2690.15991210938,24792.19921875,12785.8203125,27871.810546875,1548.92004394531
2017-12-19,2681.46997070312,24754.75,12747.5400390625,27821.939453125,1536.75
2017-12-20,2679.25,24726.650390625,12747.5498046875,27808.4296875,1540.07995605469
2017-12-21,2684.57006835938,24782.2890625,12800.2099609375,27876.69921875,1547.10998535156
2017-12-22,2683.34008789062,24754.060546875,12797.4404296875,27864.83984375,1542.93005371094
2017-12-26,2680.5,24746.2109375,12808.900390625,27850.169921875,1544.22998046875
2017-12-27,2682.6201171875,24774.30078125,12821.990234375,27864.58984375,1543.93994140625
2017-12-28,2687.5400390625,24837.509765625,12853.08984375,27920.94921875,1548.93005371094
2017-12-29,2673.61010742188,24719.220703125,12808.83984375,27794.169921875,1535.51000976562
2018-01-02,2695.81005859375,24824.009765625,12902.7197265625,27991.1796875,1550.01000976562
2018-01-03,2713.06005859375,24922.6796875,12957.2802734375,28181.099609375,1552.57995605469
2018-01-04,2723.98999023438,25075.130859375,13028.4599609375,28273.220703125,1555.71997070312
2018-01-05,2743.14990234375,25295.869140625,13103.23046875,28440.55078125,1560.01000976562
2018-01-08,2747.7099609375,25283,13114.349609375,28503.51953125,1561.81005859375
2018-01-09,2751.2900390625,25385.80078125,13120.83984375,28543.94921875,1560.09997558594
2018-01-10,2748.22998046875,25369.130859375,13106.599609375,28507.080078125,1559.80004882812
2018-01-11,2767.56005859375,25574.73046875,13210.76953125,28749.099609375,1586.7900390625
2018-01-12,2786.23999023438,25803.189453125,13294.3203125,28917.669921875,1591.96997070312
2018-01-16,2776.419921875,25792.859375,13246.8603515625,28782.3203125,1572.96997070312
2018-01-17,2802.56005859375,26115.650390625,13352.3896484375,29047.16015625,1586.66003417969
2018-01-18,2798.03002929688,26017.810546875,13315.91015625,28984.76953125,1576.72998046875
2018-01-19,2810.30004882812,26071.720703125,13384.4599609375,29152.189453125,1597.63000488281
2018-01-22,2832.96997070312,26214.599609375,13470.3701171875,29392.669921875,1605.17004394531
2018-01-23,2839.1298828125,26210.810546875,13474.1103515625,29472.98046875,1610.7099609375
2018-01-24,2837.5400390625,26252.119140625,13507.66015625,29434.66015625,1601.77001953125
2018-01-25,2839.25,26392.7890625,13512.66015625,29450.830078125,1601.67004394531
2018-01-26,2872.8701171875,26616.7109375,13637.01953125,29760.58984375,1608.06005859375
2018-01-29,2853.53002929688,26439.48046875,13524.650390625,29551.08984375,1598.10998535156
2018-01-30,2822.42993164062,26076.890625,13375.509765625,29254.83984375,1582.81994628906
2018-01-31,2823.81005859375,26149.390625,13367.9599609375,29237.48046875,1574.97998046875
2018-02-01,2821.97998046875,26186.7109375,13381.9697265625,29228.470703125,1579.86999511719
2018-02-02,2762.1298828125,25520.9609375,13085.349609375,28616.359375,1547.27001953125
2018-02-05,2648.93994140625,24345.75,12572.9296875,27490.810546875,1491.08996582031
2018-02-06,2695.13989257812,24912.76953125,12745.4501953125,27930.83984375,1507.17004394531
2018-02-07,2681.65991210938,24893.349609375,12687.1796875,27824.859375,1507.96997070312
2018-02-08,2581,23860.4609375,12270.650390625,26822.109375,1463.7900390625
2018-02-09,2619.55004882812,24190.900390625,12405.8203125,27159.390625,1477.83996582031
2018-02-12,2656,24601.26953125,12560.1201171875,27526.609375,1490.97998046875
2018-02-13,2662.93994140625,24640.44921875,12574.3701171875,27607.759765625,1494.94995117188
2018-02-14,2698.6298828125,24893.490234375,12746.7197265625,28004.58984375,1522.09997558594
2018-02-15,2731.19995117188,25200.369140625,12856.8701171875,28331.169921875,1537.19995117188
2018-02-16,2732.21997070312,25219.380859375,12874.3603515625,28337.619140625,1543.55004882812
2018-02-20,2716.26000976562,24964.75,12763.33984375,28187.630859375,1529.98999023438
2018-02-21,2701.330078125,24797.779296875,12695.5302734375,27972.970703125,1531.83996582031
2018-02-22,2703.9599609375,24962.48046875,12711.75,27980.30078125,1529.98999023438
2018-02-23,2747.30004882812,25309.990234375,12884.1103515625,28410.099609375,1549.18994140625
2018-02-26,2779.60009765625,25709.26953125,12999.6201171875,28709.439453125,1559.32995605469
2018-02-27,2744.28002929688,25410.029296875,12819.2197265625,28339.83984375,1536.46997070312
2018-02-28,2713.830078125,25029.19921875,12652.5498046875,28117.01953125,1512.44995117188
2018-03-01,2677.669921875,24608.98046875,12518.73046875,27696.470703125,1507.39001464844
2018-03-02,2691.25,24538.060546875,12557.990234375,27879.390625,1533.17004394531
2018-03-05,2720.93994140625,24874.759765625,12680.73046875,28183.689453125,1546.05004882812
2018-03-06,2728.1201171875,24884.119140625,12720.76953125,28284.609375,1562.19995117188
2018-03-07,2726.80004882812,24801.359375,12707.009765625,28285.720703125,1574.53002929688
2018-03-08,2738.96997070312,24895.2109375,12745.009765625,28404.19921875,1571.96997070312
2018-03-09,2786.57006835938,25335.740234375,12918.8203125,28859.55078125,1597.14001464844
2018-03-12,2783.02001953125,25178.609375,12898.400390625,28863.880859375,1601.06005859375
2018-03-13,2765.31005859375,25007.029296875,12831.75,28680.119140625,1592.05004882812
2018-03-14,2749.47998046875,24758.119140625,12762.669921875,28528.51953125,1584.31005859375
2018-03-15,2747.330078125,24873.66015625,12743.6103515625,28466.25,1576.61999511719
2018-03-16,2752.01000976562,24946.509765625,12784.3896484375,28545.1796875,1586.05004882812
2018-03-19,2712.919921875,24610.91015625,12651.4599609375,28098.2890625,1570.56005859375
2018-03-20,2716.93994140625,24727.26953125,12663.6396484375,28189.80078125,1570.41003417969
2018-03-21,2711.92993164062,24682.310546875,12683.759765625,28165.650390625,1579.30004882812
2018-03-22,2643.68994140625,23957.890625,12377.3896484375,27476.91015625,1543.86999511719
2018-03-23,2588.26000976562,23533.19921875,12177.7001953125,26912.640625,1510.07995605469
2018-03-26,2658.55004882812,24202.599609375,12433.150390625,27605.5703125,1543.71997070312
2018-03-27,2612.6201171875,23857.7109375,12302.5400390625,27108.48046875,1513.56994628906
2018-03-28,2605,23848.419921875,12308.900390625,27037.060546875,1513.03002929688
2018-03-29,2640.8701171875,24103.109375,12452.0595703125,27410.720703125,1529.43005371094
2018-04-02,2581.8798828125,23644.189453125,12216.7099609375,26794.310546875,1492.53002929688
2018-04-03,2614.44995117188,24033.359375,12367.0703125,27117.0390625,1512.15002441406
2018-04-04,2644.68994140625,24264.30078125,12466.4501953125,27420.689453125,1531.66003417969
2018-04-05,2662.84008789062,24505.220703125,12571.9404296875,27618.66015625,1542.93005371094
2018-04-06,2604.46997070312,23932.759765625,12349.1103515625,27049.44921875,1513.30004882812
2018-04-09,2613.15991210938,23979.099609375,12380.5498046875,27108.9296875,1514.4599609375
2018-04-10,2656.8701171875,24408,12565.9697265625,27570.759765625,1543.43005371094
2018-04-11,2642.18994140625,24189.44921875,12514.58984375,27467.6796875,1546.80004882812
2018-04-12,2663.98999023438,24483.05078125,12580.2197265625,27658.8203125,1557.32995605469
2018-04-13,2656.30004882812,24360.140625,12546.0498046875,27559.94921875,1549.51000976562
2018-04-16,2677.84008789062,24573.0390625,12628.2099609375,27797.109375,1563.03002929688
2018-04-17,2706.38989257812,24786.630859375,12705.759765625,28099.650390625,1579.80004882812
2018-04-18,2708.63989257812,24748.0703125,12732.849609375,28141.51953125,1583.56005859375
2018-04-19,2693.1298828125,24664.890625,12671.48046875,27995.009765625,1573.81994628906
2018-04-20,2670.13989257812,24462.939453125,12607.16015625,27775.400390625,1564.11999511719
2018-04-23,2670.2900390625,24448.689453125,12610.76953125,27787.2109375,1562.11999511719
2018-04-24,2634.56005859375,24024.130859375,12514,27421.16015625,1553.28002929688
2018-04-25,2639.39990234375,24083.830078125,12517.8603515625,27446.060546875,1550.46997070312
2018-04-26,2666.93994140625,24322.33984375,12582.900390625,27721.9296875,1557.89001464844
2018-04-27,2669.90991210938,24311.189453125,12594.01953125,27734.7109375,1556.23999023438
2018-04-30,2648.05004882812,24163.150390625,12515.3603515625,27520.94921875,1541.88000488281
2018-05-01,2654.80004882812,24099.05078125,12493.01953125,27592.560546875,1550.32995605469
